date,open,high,low,close,volume
20020408,11.7484,12.0013,11.5636,11.9575,8613848.845
20020409,11.9575,12.1568,11.6755,11.7533,6513597.595
20020410,11.7728,12.1326,11.6755,12.0353,7701812.745
20020411,12.1714,12.2541,12.0353,12.1131,13528968.825
20020412,12.1617,12.2396,11.9478,12.2152,10969094.76
20020415,12.186,12.2298,12.0596,12.1568,9314891.435
20020416,12.2298,12.6431,12.2152,12.4924,20227686.0966
20020417,12.6091,12.7209,12.3416,12.7209,11873356.590999998
20020418,12.4,12.4098,12.0985,12.4,13440337.175
20020419,12.3952,12.3952,12.1229,12.1521,12646133.81
20020422,12.079,12.1229,11.7824,11.8797,8357819.385
20020423,11.9332,12.0499,11.7144,11.8019,8055934.62999999
20020424,11.8165,11.9137,11.515,11.5539,4819700.405
20020425,11.4567,11.8359,11.4518,11.729000000000001,6602435.0
20020426,11.8067,11.8506,11.1844,11.1941,10168521.915
20020429,11.2621,11.6997,11.2281,11.6512,9348413.93
20020430,11.6171,11.8554,11.549000000000001,11.7679,9086421.66
20020501,11.8116,11.8116,11.3594,11.6074,7324659.655
20020502,11.5783,11.8359,11.4761,11.5976,7808953.935
20020503,11.4615,11.6803,11.3935,11.4567,7501514.74999999
20020506,11.3545,11.4274,10.9218,11.0384,8089040.85
20020507,11.1551,11.16,10.7661,10.9266,8310319.81999999
20020508,11.2816,11.9235,11.2038,11.8457,14715949.155
20020509,11.7921,11.8408,11.5734,11.7436,7421726.92
20020510,11.8116,11.8116,11.1746,11.3448,8068478.35
20020513,11.4372,11.7144,11.1551,11.655999999999999,9050022.60999999
20020514,11.8894,12.4875,11.7775,12.4535,18202659.015
20020515,12.3368,12.6334,12.079,12.259,11978199.655
20020516,12.186,12.3757,12.0353,12.2492,7598373.045
20020517,12.3952,12.5361,11.9672,12.1666,8047501.1
20020520,11.9478,12.1229,11.9283,12.0256,9672511.56499999
20020521,12.0742,12.1568,11.3789,11.4031,9567218.96500001
20020522,11.3643,11.8506,11.3399,11.8262,10232685.265
20020523,11.8894,12.2736,11.7046,12.2152,12563669.515
20020524,12.1521,12.1521,11.6512,11.7533,5589634.935
20020528,11.5247,11.7679,11.3935,11.6658,5172380.35500001
20020529,11.6317,11.8845,11.4031,11.6706,7819033.505
20020530,11.5588,11.8554,11.4323,11.7679,6837282.03999999
20020531,11.7144,11.7921,11.3497,11.3643,12022209.62
20020603,11.374,11.4031,10.9801,11.1454,8151766.475
20020604,11.1259,11.2038,10.7856,11.0579,12251295.435
20020605,11.1017,11.1308,10.8682,11.0093,9183485.63500001
20020606,11.1649,11.2962,10.7175,10.7758,8423215.585
20020607,10.5813,10.6689,10.1777,10.4014,21010741.22
20020610,10.4452,10.6203,10.3771,10.4063,9150376.305
20020611,10.523,10.5521,9.944339999999999,9.95894,11516117.24
20020612,9.92488,10.0902,9.69633,9.77413,18448816.72
20020613,9.73523,9.74981,9.43373,9.43373,12169040.66
20020614,9.355939999999999,9.90056,8.80644,9.77899,14889928.095
20020617,9.8422,10.0319,9.652560000000001,9.96868,11176389.96
20020618,9.929739999999999,10.0124,9.71578,9.79844,10834400.175
20020619,8.4466,8.55844,8.20832,8.334760000000001,58939701.02
20020620,8.34934,8.55844,8.19374,8.31531,12751219.445
20020621,8.25208,8.50495,8.16456,8.19374,11632510.615
20020624,8.15484,8.62165,8.12079,8.38824,14925708.995
20020625,8.46118,8.597339999999999,8.1986,8.30071,10154127.87
20020626,8.16942,8.4077,7.77067,7.960319999999999,18616621.51
20020627,8.16456,8.397969999999999,7.98464,8.320160000000001,8653539.53999999
20020628,8.31531,8.66542,8.266680000000001,8.57302,8943087.275
20020701,8.611930000000001,8.6946,8.30558,8.30558,6823298.06000001
20020702,8.281260000000001,8.34448,8.19374,8.1986,10125340.275
20020703,8.17429,8.597339999999999,8.14511,8.534130000000001,6685515.285
20020705,8.611930000000001,9.13711,8.611930000000001,9.10793,5840933.735
20020708,9.00582,9.04958,8.597339999999999,8.728639999999999,6794920.58
20020709,8.79672,8.89397,8.49036,8.563310000000001,7436325.455
20020710,8.611930000000001,8.83562,8.38824,8.42228,6851060.545
20020711,8.39311,8.92314,8.25208,8.89397,9612666.04
20020712,9.0204,9.13711,8.39311,8.47091,15194900.945
20020715,8.47578,8.90369,8.17429,8.90369,9211064.93299999
20020716,8.82589,9.03013,8.563310000000001,8.67515,14474766.71
20020717,7.84362,7.8776600000000006,7.38652,7.624789999999999,41426555.71
20020718,7.537260000000001,7.566439999999999,7.172560000000001,7.2844,19561772.075
20020719,7.1482399999999995,7.37679,7.065580000000001,7.2698100000000005,13073671.81
20020722,7.172560000000001,7.38652,7.104480000000001,7.23577,15274688.9
20020723,7.2455,7.35734,7.05098,7.0753,13625415.585
20020724,6.95374,7.37679,6.9294199999999995,7.34762,13312633.325
20020725,7.26008,7.2698100000000005,6.81272,7.026669999999999,16709270.005
20020726,7.03153,7.065580000000001,6.71059,6.97319,6945863.11
20020729,7.04126,7.2698100000000005,6.987769999999999,7.2455,9180606.685
20020730,7.22118,7.54212,7.08016,7.5323899999999995,11958663.385
20020731,7.488630000000001,7.498360000000001,7.2455,7.4935,10616623.865
20020801,7.34762,7.498360000000001,7.182289999999999,7.182289999999999,7198599.045
20020802,7.1676899999999995,7.29413,6.9294199999999995,7.05585,6238855.81
20020805,7.05585,7.1482399999999995,6.80785,6.81272,5582025.28
20020806,6.909960000000001,7.40597,6.84675,7.15797,9494008.35
20020807,7.33789,7.469180000000001,6.978039999999999,7.2892600000000005,11412059.09
20020808,7.19687,7.478910000000001,7.182289999999999,7.42542,8041129.66
20020809,7.4157,7.4157,7.172560000000001,7.25523,7191608.43999999
20020812,7.2455,7.30385,7.1433800000000005,7.25523,5985090.675
20020813,7.2455,7.39624,7.0753,7.1482399999999995,9346563.155
20020814,7.133660000000001,7.46432,7.07044,7.39624,13479820.315
20020815,7.4157,7.65883,7.298989999999999,7.60048,11248159.83
20020816,7.51295,7.82903,7.430280000000001,7.605339999999999,8366665.38499999
20020819,7.67342,7.9019699999999995,7.64425,7.74149,7254330.19999999
20020820,7.765810000000001,7.82417,7.55185,7.72204,6410159.26000001
20020821,7.78527,7.8971100000000005,7.51295,7.83875,6976709.585
20020822,7.8776600000000006,7.9019699999999995,7.615069999999999,7.76095,9017530.72
20020823,7.73177,7.746360000000001,7.51295,7.605339999999999,5591280.985
20020826,7.7560899999999995,7.7560899999999995,7.371919999999999,7.5713,6667008.50000001
20020827,7.63938,7.653969999999999,7.153110000000001,7.25523,8627628.575
20020828,7.19687,7.35248,7.1239300000000005,7.15797,8415609.36
20020829,7.1239300000000005,7.33303,7.05585,7.162839999999999,5272324.675
20020830,7.162839999999999,7.36221,7.08989,7.153110000000001,6007505.93499999
20020903,7.046130000000001,7.0753,6.83217,6.861339999999999,9251144.78000001
20020904,6.9051100000000005,7.187139999999999,6.890510000000001,6.98291,14015524.47
20020905,6.91483,6.98291,6.83217,6.900239999999999,7194076.095
20020906,7.05585,7.1239300000000005,6.919689999999999,6.9440100000000005,5705206.09
20020909,6.9440100000000005,7.065580000000001,6.880789999999999,6.97319,4914914.78500001
20020910,7.007219999999999,7.05098,6.8662,6.958589999999999,8365427.76
20020911,6.97319,7.09961,6.880789999999999,6.9440100000000005,6931877.865
20020912,6.9051100000000005,7.05585,6.8662,6.885660000000001,9223586.92
20020913,6.871060000000001,6.97319,6.83217,6.880789999999999,9952188.065
20020916,6.87593,7.104480000000001,6.8662,7.065580000000001,9578324.45499999
20020917,7.085030000000001,7.3087100000000005,7.085030000000001,7.21632,14866480.885
20020918,7.1433800000000005,7.33789,7.06071,7.298989999999999,11747669.605
20020919,7.172560000000001,7.19687,7.04126,7.08989,6825561.31
20020920,7.1093399999999995,7.26495,7.06071,7.19687,8761914.47000001
20020923,7.17742,7.27468,7.026669999999999,7.192,7994036.09
20020924,7.00237,7.2066,7.00237,7.085030000000001,8596988.83499999
20020925,7.1433800000000005,7.37679,7.1239300000000005,7.26495,8286049.97500001
20020926,7.34276,7.38652,7.0753,7.1287899999999995,7314171.19000001
20020927,7.05098,7.22118,7.04126,7.13852,6792041.875
20020930,7.00237,7.085030000000001,6.87593,7.046130000000001,7491233.08
20021001,7.09475,7.09961,6.80785,7.01695,10910079.665
20021002,6.968319999999999,7.114210000000001,6.85648,6.900239999999999,7681453.09000001
20021003,6.89538,7.08016,6.83703,6.948869999999999,7436738.09
20021004,6.98291,7.00237,6.80785,6.8273,6531692.71
20021007,6.79327,6.909960000000001,6.69601,6.72032,7813478.97
20021008,6.75922,6.7884,6.496630000000001,6.6571,15700786.105
20021009,6.584169999999999,6.73491,6.52094,6.6182,12783300.85
20021010,6.62793,6.91483,6.603619999999999,6.85648,11132383.105
20021011,6.93428,7.187139999999999,6.85648,7.0364,9768683.6
20021014,7.0753,7.2844,7.02181,7.182289999999999,6638767.79199999
20021015,7.4011,7.4157,7.187139999999999,7.33789,13508885.004
20021016,7.22605,7.35734,7.03153,7.065580000000001,8069420.315
20021017,6.909960000000001,6.9975,6.79812,6.85648,16113669.155
20021018,6.80785,6.968319999999999,6.773810000000001,6.96346,9487449.71499999
20021021,6.93428,7.114210000000001,6.80785,7.06071,8270086.22
20021022,7.0364,7.23577,6.93428,7.133660000000001,7455222.13
20021023,7.114210000000001,7.2844,7.05098,7.26008,7280833.26
20021024,7.30385,7.39624,7.0753,7.153110000000001,6020048.815
20021025,7.1482399999999995,7.51295,7.09475,7.50323,9547766.64
20021028,7.56157,7.7560899999999995,7.4157,7.60048,12241568.79
20021029,7.5713,7.72204,7.27468,7.51295,8891243.65399998
20021030,7.5323899999999995,7.960319999999999,7.527539999999999,7.78527,8935959.015
20021031,7.7755399999999995,7.99436,7.74149,7.814439999999999,9791252.887
20021101,7.75122,8.023539999999999,7.72691,7.97491,6388556.217
20021104,8.023539999999999,8.45146,7.950589999999999,8.14511,12301915.875
20021105,8.14511,8.25208,7.950589999999999,8.23263,7221301.255
20021106,8.30558,8.42228,8.12079,8.334760000000001,7415117.445
20021107,8.2375,8.31531,7.68801,7.7755399999999995,11519353.27
20021108,7.78527,7.8776600000000006,7.546989999999999,7.7026,5850081.625
20021111,7.65883,7.72691,7.36707,7.4011,5196695.68
20021112,7.449730000000001,7.79985,7.430280000000001,7.59075,7678468.315
20021113,7.537260000000001,7.814439999999999,7.430280000000001,7.59075,7729124.615
20021114,7.73177,7.979769999999999,7.67342,7.92628,4653205.44500001
20021115,7.892239999999999,7.8971100000000005,7.6637,7.7560899999999995,5662182.815
20021118,7.8728,7.8776600000000006,7.6102,7.6102,4872273.595
20021119,7.56157,7.65883,7.298989999999999,7.40597,6735586.645
20021120,7.440010000000001,7.634519999999999,7.4157,7.556710000000001,6186949.136
20021121,7.73177,7.99436,7.65883,7.8776600000000006,13564225.03
20021122,7.82417,7.931139999999999,7.73177,7.8193,6391880.27200001
20021125,7.794989999999999,7.84848,7.63938,7.7755399999999995,6199528.835
20021126,7.70746,7.73177,7.42542,7.5323899999999995,6879687.00800001
20021127,7.585889999999999,7.71232,7.51295,7.61993,9135799.29000001
20021129,7.67828,7.72204,7.498360000000001,7.537260000000001,5223075.38
20021202,7.73177,7.82903,7.298989999999999,7.38165,13939657.6
20021203,7.391380000000001,7.459460000000001,7.34276,7.4157,7203074.725
20021204,7.38165,7.38652,7.05098,7.298989999999999,10346127.475
20021205,7.3087100000000005,7.33303,7.065580000000001,7.104480000000001,8373936.68
20021206,7.1093399999999995,7.38652,7.06071,7.29413,8605611.15
20021209,7.26495,7.2698100000000005,7.133660000000001,7.17742,7738149.44
20021210,7.172560000000001,7.51295,7.162839999999999,7.43515,10810764.225
20021211,7.440010000000001,7.51295,7.33303,7.50323,8425810.295
20021212,7.54212,7.56157,7.298989999999999,7.35248,4939814.5430000005
20021213,7.36221,7.36707,7.1239300000000005,7.172560000000001,5445533.855
20021216,7.20173,7.34276,7.104480000000001,7.22118,8545562.43
20021217,7.22118,7.38652,7.1287899999999995,7.29413,7768636.635
20021218,7.19687,7.22605,7.05098,7.1093399999999995,5135852.645
20021219,7.065580000000001,7.25523,6.85648,6.9051100000000005,11882058.39
20021220,6.95374,7.08016,6.70087,6.900239999999999,7698731.41699999
20021223,6.885660000000001,7.0753,6.8662,7.026669999999999,3942640.87600001
20021224,7.02181,7.0364,6.95374,6.98291,1437791.5269999998
20021226,7.01209,7.20173,6.9440100000000005,6.978039999999999,2692479.912
20021227,6.958589999999999,6.99264,6.81272,6.85648,2600026.187
20021230,6.84675,6.880789999999999,6.73004,6.85648,5275241.287
20021231,6.80785,6.98291,6.7835399999999995,6.968319999999999,6681315.921
20030102,6.98291,7.25523,6.978039999999999,7.20173,6159489.932
20030103,7.19687,7.2455,7.09475,7.22118,4742481.63
20030106,7.3087100000000005,7.478910000000001,7.23577,7.2455,13511158.065
20030107,7.192,7.29413,7.0364,7.17742,11839008.42
20030108,7.08989,7.153110000000001,7.02181,7.08016,7474133.94
20030109,7.104480000000001,7.25523,7.05098,7.114210000000001,6609861.421
20030110,7.08989,7.2066,7.046130000000001,7.1433800000000005,6106219.61099999
20030113,7.2455,7.2455,6.98291,7.08989,6121692.299
20030114,7.1433800000000005,7.2066,7.046130000000001,7.133660000000001,6117442.277000001
20030115,7.09475,7.1482399999999995,6.93428,7.02181,12403335.470999999
20030116,6.909960000000001,7.17742,6.909960000000001,7.114210000000001,19029206.366
20030117,7.08016,7.08016,6.87593,6.87593,8766811.675
20030121,6.909960000000001,7.007219999999999,6.80785,6.81272,8517193.475
20030122,6.79812,6.880789999999999,6.73491,6.74949,7025851.194
20030123,6.83217,6.98291,6.7835399999999995,6.900239999999999,7890911.44499999
20030124,6.9245600000000005,6.9245600000000005,6.593889999999999,6.71059,10450969.605
20030127,6.6571,7.05098,6.63765,6.851610000000001,13474312.175
20030128,6.9245600000000005,7.1433800000000005,6.885660000000001,7.08989,9872040.85000001
20030129,7.065580000000001,7.34276,6.95374,7.27468,12105384.89
20030130,7.2844,7.3281600000000005,6.948869999999999,6.96346,14513604.305
20030131,6.900239999999999,7.0753,6.83217,6.978039999999999,11618248.915
20030203,7.007219999999999,7.250360000000001,6.978039999999999,7.1482399999999995,8831389.46399999
20030204,7.026669999999999,7.1239300000000005,6.958589999999999,7.06071,10733958.305
20030205,7.153110000000001,7.26008,7.026669999999999,7.03153,7405912.02000001
20030206,6.98291,7.085030000000001,6.91483,7.007219999999999,6142003.59000001
20030207,7.0753,7.09961,6.841880000000001,6.85648,9097847.435
20030210,6.93428,7.085030000000001,6.83703,6.99264,5333497.703
20030211,7.05098,7.114210000000001,6.9051100000000005,6.948869999999999,5266441.51500001
20030212,6.939139999999999,7.09961,6.939139999999999,6.9975,7156167.88699999
20030213,7.007219999999999,7.11906,6.9245600000000005,7.06071,7011067.075
20030214,7.104480000000001,7.15797,6.978039999999999,7.1239300000000005,7278108.20599999
20030218,7.172560000000001,7.38652,7.15797,7.36707,8725544.03
20030219,7.3281600000000005,7.36707,7.13852,7.2066,8371306.595
20030220,7.22118,7.27468,7.153110000000001,7.17742,6604418.626
20030221,7.2066,7.32331,7.1239300000000005,7.29413,5178170.346
20030224,7.22605,7.3087100000000005,6.71059,7.172560000000001,6231462.925
20030225,7.13852,7.33303,7.09475,7.30385,6334452.682
20030226,7.2892600000000005,7.30385,7.04126,7.07044,7526892.34
20030227,7.085030000000001,7.29413,7.05585,7.24063,5078978.83
20030228,7.22605,7.33789,7.182289999999999,7.298989999999999,6141539.792
20030303,7.298989999999999,7.371919999999999,7.0753,7.1239300000000005,7076122.73499999
20030304,7.1676899999999995,7.20173,7.02181,7.05585,4044404.115
20030305,7.104480000000001,7.19687,7.06071,7.133660000000001,4133964.583
20030306,7.08989,7.09961,7.00237,7.065580000000001,3166443.933
20030307,7.0364,7.153110000000001,6.958589999999999,7.08016,4973262.129
20030310,7.05585,7.133660000000001,6.95374,6.98291,4328800.99200001
20030311,6.98291,7.046130000000001,6.8662,6.919689999999999,5467500.353999999
20030312,6.890510000000001,6.9975,6.83703,6.97319,7493479.795
20030313,7.0364,7.187139999999999,6.890510000000001,7.172560000000001,11143889.555
20030314,7.13852,7.298989999999999,7.11906,7.21632,5030284.06500001
20030317,7.250360000000001,7.3281600000000005,7.153110000000001,7.29413,13681409.937
20030318,7.29413,7.33789,7.2066,7.29413,7337646.805
20030319,7.3281600000000005,7.36707,7.192,7.25523,4707770.932
20030320,7.26008,7.2892600000000005,7.09961,7.250360000000001,5776415.284
20030321,7.33789,7.36707,7.2066,7.250360000000001,9138831.791000001
20030324,7.133660000000001,7.19687,6.99264,7.026669999999999,5117265.05400001
20030325,7.007219999999999,7.21145,6.987769999999999,7.07044,5585946.48
20030326,7.0753,7.08016,6.95374,7.04126,6030966.106000001
20030327,6.96346,7.1482399999999995,6.96346,7.046130000000001,4151255.37500001
20030328,7.00237,7.1093399999999995,6.987769999999999,7.085030000000001,4312972.9180000005
20030331,6.987769999999999,7.065580000000001,6.8273,6.8662,8196463.348999999
20030401,6.9051100000000005,6.958589999999999,6.84675,6.8662,4912663.904
20030402,7.00237,7.1433800000000005,6.939139999999999,7.0753,5550516.328
20030403,7.08016,7.1482399999999995,6.978039999999999,7.03153,5098155.205
20030404,7.06071,7.133660000000001,6.9975,7.08016,4664766.06
20030407,7.21145,7.2698100000000005,7.03153,7.05098,6455080.83
20030408,7.05585,7.1239300000000005,6.98291,7.026669999999999,4250318.171
20030409,7.06071,7.1093399999999995,6.880789999999999,6.880789999999999,4809604.442
20030410,6.9051100000000005,6.9975,6.9051100000000005,6.978039999999999,3739976.4469999997
20030411,6.83217,7.02181,6.28753,6.418830000000001,48768226.06
20030414,6.66683,6.68628,6.564710000000001,6.59875,16862846.532
20030415,6.60848,6.613339999999999,6.46746,6.53067,10473973.508
20030416,6.31671,6.64738,6.28268,6.43342,30618292.9842
20030417,6.418830000000001,6.44315,6.18542,6.3702,22058886.455
20030421,6.38479,6.41397,6.31185,6.39452,5250915.837
20030422,6.41397,6.623069999999999,6.36534,6.574439999999999,10293424.085
20030423,6.5793,6.623069999999999,6.5015,6.60848,7386287.19
20030424,6.574439999999999,6.6182,6.32158,6.53554,11213627.726
20030425,6.54526,6.603619999999999,6.43342,6.49178,7242825.57199999
20030428,6.554989999999999,6.7884,6.53067,6.73491,22596978.635
20030429,6.79812,6.885660000000001,6.603619999999999,6.8273,16125663.26
20030430,6.773810000000001,6.978039999999999,6.73491,6.885660000000001,15937200.095
20030501,6.9294199999999995,6.9975,6.80785,6.98291,11001111.625
20030502,7.03153,7.09475,6.97319,7.026669999999999,9990470.975
20030505,7.182289999999999,8.20832,7.172560000000001,7.8193,52163047.19
20030506,7.86793,8.70433,7.833889999999999,8.50495,52714612.75
20030507,8.42715,8.869660000000001,8.320160000000001,8.59248,37899963.22
20030508,8.62165,8.782119999999999,8.41255,8.75295,23763679.69
20030509,8.908560000000001,8.947460000000001,8.6946,8.85993,20634977.11
20030512,8.82589,9.112789999999999,8.81617,9.0593,14929942.315
20030513,8.96205,9.224639999999999,8.728639999999999,9.05445,15768666.83
20030514,9.15656,9.16142,8.96205,9.025269999999999,12035153.166
20030515,9.04472,9.16629,8.947460000000001,9.0739,10095957.585
20030516,9.03985,9.17601,8.88911,9.151689999999999,10717760.99
20030519,9.0204,9.06903,8.782119999999999,8.83562,15602824.49
20030520,8.80157,8.83075,8.55844,8.6557,14743889.95
20030521,8.650830000000001,8.79672,8.59248,8.680010000000001,10445173.985
20030522,8.69946,8.947460000000001,8.62652,8.85993,6264667.72
20030523,8.84048,8.97664,8.73349,8.879380000000001,6869238.373
20030527,8.73349,9.16629,8.70919,9.16142,9954367.725
20030528,8.996089999999999,9.0739,8.82589,8.88425,10962037.37
20030529,8.89397,8.996089999999999,8.70433,8.8113,11477726.35
20030530,8.8113,8.84048,8.524410000000001,8.728639999999999,12869358.35
20030602,8.83075,8.89397,8.397969999999999,8.4466,14259327.1
20030603,8.48063,8.59248,8.2764,8.397969999999999,12224008.105
20030604,8.41255,8.650830000000001,8.334760000000001,8.57789,9127094.17499999
20030605,8.4855,8.62652,8.42715,8.58275,6729948.115
20030606,8.62652,8.7724,8.33961,8.34448,8287972.83899999
20030609,8.2375,8.28613,8.08675,8.18887,8779512.00499999
20030610,8.20346,8.4077,8.14511,8.33961,5939440.067000001
20030611,8.33961,8.51468,8.17429,8.48063,7068120.2129999995
20030612,8.524410000000001,8.6946,8.50495,8.67028,7731812.30999999
20030613,8.63138,8.728639999999999,8.329889999999999,8.46605,6633019.775
20030616,8.55357,8.8502,8.4855,8.80644,7776356.05300001
20030617,8.947460000000001,8.996089999999999,8.74809,8.80644,6037332.485
20030618,8.96205,9.47263,8.90369,9.29758,14545259.16
20030619,9.41429,9.535860000000001,9.12738,9.29758,13230110.23
20030620,9.49695,9.52126,9.1906,9.31703,10729410.375
20030623,9.385110000000001,9.574760000000001,9.11766,9.20519,10473488.895
20030624,9.545580000000001,9.56503,9.17114,9.21005,16979737.755
20030625,9.17114,9.43373,9.09821,9.28299,10125338.885
20030626,9.09335,9.36566,9.09335,9.36079,5440991.01
20030627,9.385110000000001,9.38997,8.986369999999999,9.12738,12573056.722000001
20030630,9.0593,9.341339999999999,9.03985,9.253810000000001,6384805.35
20030701,9.21005,9.32676,9.00095,9.32189,5725454.705
20030702,9.253810000000001,9.43373,9.24895,9.380239999999999,10496595.563
20030703,9.239230000000001,9.506680000000001,9.2295,9.27326,4731539.66
20030707,9.36079,9.81303,9.302439999999999,9.70605,9584883.35999999
20030708,9.49209,9.96868,9.4775,9.92488,8669740.0
20030709,9.82762,9.944339999999999,9.69633,9.72064,7253182.855
20030710,9.67201,9.69633,9.41915,9.50181,5726453.695
20030711,9.56503,9.7255,9.49695,9.63797,4582884.205
20030714,9.75468,9.920010000000001,9.66228,9.6866,6555700.325
20030715,9.740089999999999,9.8422,9.448319999999999,9.49695,6631784.717999999
20030716,9.71091,9.7255,9.42401,9.67688,7381534.991
20030717,9.81303,10.1728,9.79358,10.1243,25937870.16
20030718,10.1583,10.2993,9.920010000000001,10.1486,10368810.08
20030721,10.0756,10.1145,9.87138,9.99779,6382946.89
20030722,10.1535,10.1923,9.96868,10.0999,6586250.942000001
20030723,10.1826,10.1923,9.94921,10.1048,4838927.344
20030724,10.2312,10.4549,9.91028,9.99292,7743867.15499999
20030725,9.92488,10.4889,9.920010000000001,10.4597,7450985.607000001
20030728,10.4549,10.4597,10.1437,10.2166,5759945.995
20030729,10.2166,10.2507,9.97832,10.0465,6667342.522999999
20030730,10.0999,10.1632,9.80817,9.8957,5802887.32500001
20030731,10.0804,10.3819,10.0027,10.2507,8973161.699
20030801,10.2069,10.3431,10.0513,10.0853,4903466.33
20030804,9.98318,10.4549,9.86166,10.3139,7301922.23
20030805,10.3966,10.4063,9.77413,9.90543,7670318.74
20030806,9.75468,9.80817,9.48236,9.545580000000001,8432919.975
20030807,9.623380000000001,9.76927,9.44346,9.68173,5893275.885
20030808,9.77413,9.78872,9.53099,9.57962,4409159.085
20030811,9.62825,9.691460000000001,9.48723,9.535860000000001,4344923.485
20030812,9.6088,9.62825,9.46291,9.60393,5249454.88800001
20030813,9.652560000000001,9.890830000000001,9.52126,9.84707,9760179.19
20030814,9.8033,9.88597,9.70118,9.70118,6121053.84
20030815,9.73523,9.75954,9.56017,9.57962,4393986.609
20030818,9.652560000000001,9.92488,9.58934,9.890830000000001,6717031.32199999
20030819,9.90543,9.944339999999999,9.7255,9.890830000000001,4310585.39500001
20030820,9.82275,10.3431,9.79358,10.2312,9455766.575
20030821,10.2264,10.557,10.1874,10.4987,8673805.12499999
20030822,10.6932,10.6981,10.0367,10.1777,8120601.285
20030825,10.1048,10.168,9.96381,10.134,4689753.827
20030826,10.0902,10.241,9.8957,10.2361,5711323.08800001
20030827,10.168,10.4258,10.0465,10.4112,7253784.61000001
20030828,10.4987,10.8051,10.3722,10.8051,10732638.995
20030829,10.7953,11.1114,10.7224,10.985,8872444.47999999
20030902,11.0335,11.1259,10.8926,11.1066,8350880.237000001
20030903,11.0871,11.3399,11.0676,11.1405,9586607.74
20030904,11.2621,11.3058,11.0725,11.1649,6609871.555
20030905,11.0628,11.2573,10.8974,10.9509,8101871.80200001
20030908,10.9412,11.0822,10.9266,11.0628,5789161.65
20030909,10.9655,11.0238,10.7564,10.8731,6273847.75999999
20030910,10.8197,10.9947,10.7515,10.8002,7352589.78500001
20030911,10.8197,11.0822,10.7466,10.9801,6752504.68
20030912,10.9314,11.2427,10.8488,11.199000000000002,6338263.262
20030915,11.0871,11.1357,10.7564,10.8197,7664023.185
20030916,10.8002,11.0384,10.7953,10.9314,9114442.71499999
20030917,10.878,10.8828,10.63,10.7515,10164577.037999999
20030918,10.7224,11.1795,10.6737,11.1357,8830711.51
20030919,11.1259,11.2086,10.9072,10.9996,5923814.069
20030922,10.7856,10.9412,10.6591,10.7418,6100784.594
20030923,10.7127,10.9218,10.6396,10.8682,4418711.815
20030924,10.8197,10.8488,10.2507,10.3576,10459014.515
20030925,10.3771,10.3917,9.84707,9.93947,20117698.06
20030926,9.86166,10.415999999999999,9.79844,10.0756,11716864.64
20030929,10.4063,10.5376,10.0416,10.3382,12607786.41
20030930,10.2556,10.3188,9.93947,10.0804,8984432.725
20031001,10.0902,10.2605,9.81789,10.0804,8211592.60099999
20031002,10.1145,10.1145,9.86166,9.93947,6893280.85
20031003,10.2118,10.63,10.1535,10.5328,10234667.49
20031006,10.5376,10.8342,10.4938,10.8342,8845443.81000001
20031007,10.7224,11.3837,10.6543,11.3107,14270488.095
20031008,11.3058,11.4469,11.052999999999999,11.2378,14964674.85
20031009,11.3302,11.5101,11.0822,11.3497,12265046.55
20031010,11.4274,11.5783,11.3643,11.5247,5872008.26
20031013,11.5734,11.8699,11.5344,11.7921,9435034.905
20031014,11.8311,12.0305,11.763,11.9575,7747269.853999999
20031015,12.079,12.1617,11.9527,12.0596,18785833.2076
20031016,11.5734,11.5928,10.8974,11.300999999999998,33952237.37
20031017,11.3982,11.4226,10.9072,11.0676,12167230.32
20031020,10.9898,11.3058,10.8828,11.2816,9652352.34
20031021,11.3351,11.3789,11.0628,11.2913,5485539.2979999995
20031022,11.1503,11.2816,11.0287,11.0774,4933667.68
20031023,11.052999999999999,11.2573,10.985,11.1697,5604109.995
20031024,10.9704,11.1114,10.8099,10.9898,7389462.96099999
20031027,11.0628,11.1308,10.9363,10.9606,5536633.826
20031028,10.9606,11.5393,10.8926,11.4955,8531891.21
20031029,11.4323,11.622,11.3497,11.4567,6226893.61
20031030,11.6658,11.6706,11.1211,11.2038,8526513.36500001
20031031,11.3205,11.3545,11.0774,11.1308,6439577.24
20031103,11.1017,11.3302,11.0774,11.267000000000001,9562286.34900001
20031104,11.2232,11.2329,10.985,11.1259,8629438.08
20031105,11.0968,11.2475,10.9266,11.2038,10733154.167000001
20031106,11.1405,11.2573,11.0142,11.2183,14194226.963
20031107,11.2767,11.300999999999998,10.9169,10.9412,7119702.753
20031110,10.9121,11.0142,10.6203,10.6445,7960988.578
20031111,10.6251,10.7078,10.4452,10.4889,7560154.82499999
20031112,10.4452,11.0482,10.4452,10.8877,10126377.535
20031113,10.7321,10.9704,10.6591,10.9072,7493109.924
20031114,10.9558,10.9947,10.4404,10.4792,8265417.546
20031117,10.3917,10.3917,10.1874,10.241,7800457.493
20031118,10.3139,10.3771,9.90543,9.92488,9125504.325
20031119,9.99779,10.0416,9.85193,9.92488,11772959.933
20031120,9.94921,10.2507,9.77413,9.90056,8163860.11
20031121,9.890830000000001,10.0075,9.652560000000001,9.86652,8317736.2
20031124,9.96381,10.3188,9.93947,10.2896,12940191.336
20031125,10.3236,10.3334,10.0221,10.0562,8491824.385
20031126,10.1583,10.2847,9.84707,10.0416,7637914.281
